
Loading the model ...
  input file   : ../models/prism-translated/drone-4-1-95.pomdp
  loading time : 0.02s 

SARSOP initializing ...
  initialization time : 20.18s

-------------------------------------------------------------------------------
 Time   |#Trial |#Backup |LBound    |UBound    |Precision  |#Alphas |#Beliefs  
 355.03  134     5250     0.258459   0.259561   0.00110226  4693     696      
 364.6   135     5300     0.258497   0.259555   0.001058    4703     703      
 367.57  137     5359     0.258509   0.259555   0.00104627  4762     706      
 369.68  138     5401     0.258511   0.259555   0.00104418  4804     707      
 372.99  139     5461     0.258527   0.259555   0.00102815  4864     717      
 374.92  140     5500     0.258538   0.259555   0.00101736  4903     717      
 378.05  141     5550     0.25858    0.259552   0.000972191 4953     731      
 384.11  142     5639     0.258648   0.259539   0.000891334 5042     761      
 384.66  142     5650     0.258648   0.259539   0.000891334 5053     761      
 388.16  144     5717     0.258685   0.259539   0.000854301 5120     765      
 398.1   145     5750     0.258689   0.259539   0.000849405 5016     765      
 400.62  147     5800     0.258692   0.259539   0.000847155 5066     765      
 403.89  148     5863     0.258707   0.259539   0.000831579 5129     766      
 406.34  149     5909     0.258708   0.259539   0.000830914 5175     770      
 408.45  150     5950     0.258709   0.259539   0.000829553 5216     772      
 411.08  151     6000     0.25871    0.259539   0.000828241 5266     774      
 414.79  152     6055     0.258716   0.259531   0.000814346 5321     792      
 417.61  153     6107     0.258741   0.259527   0.000786003 5373     794      
 420.51  154     6155     0.258776   0.259522   0.000745785 5421     802      
 422.76  155     6200     0.258792   0.259522   0.000730177 5466     802      
 436.32  157     6269     0.258815   0.259521   0.00070654  5479     812      
 437.91  158     6301     0.258816   0.259521   0.000705089 5511     812      
 440.35  159     6350     0.25882    0.25952    0.000699712 5560     813      
 443.47  160     6400     0.258826   0.259518   0.000691826 5610     823      
 446.74  162     6461     0.258836   0.259516   0.000680204 5671     826      
 449.61  163     6507     0.258841   0.259515   0.000674306 5717     834      
 451.81  164     6550     0.258848   0.259514   0.000665652 5760     836      
 455.06  165     6600     0.25885    0.259513   0.000662569 5810     848      
 457.6   166     6650     0.258854   0.259513   0.000658853 5860     849      
 460.68  167     6700     0.258854   0.259513   0.000658658 5910     857      
 476.25  169     6773     0.258859   0.259511   0.000652188 5804     866      
 477.83  170     6805     0.258867   0.259511   0.000643907 5836     866      
 480.89  171     6857     0.258868   0.259511   0.000642283 5888     874      
 483.44  172     6900     0.25887    0.25951    0.000639796 5931     884      
 486.34  173     6950     0.258874   0.25951    0.000635688 5981     890      
 489.31  174     7003     0.258877   0.259509   0.00063153  6034     895      
 491.75  175     7050     0.258882   0.259509   0.000626565 6081     898      
 495.63  176     7113     0.258882   0.259509   0.000626564 6144     906      
 498.19  176     7150     0.258882   0.259509   0.000626564 6181     920      
 501.02  177     7200     0.258882   0.259509   0.000626564 6231     922      
 505.15  178     7263     0.258882   0.259509   0.000626561 6294     931      
 508.7   179     7327     0.258882   0.259509   0.000626557 6358     935      
 509.93  179     7350     0.258882   0.259509   0.000626557 6381     935      
 525.11  180     7400     0.258882   0.259509   0.000626557 6390     944      
 529.16  181     7473     0.258882   0.259509   0.000626557 6463     948      
 530.6   181     7500     0.258882   0.259509   0.000626557 6490     948      
 536.77  182     7605     0.258892   0.259509   0.000616912 6595     975      
 536.82  182     7606     0.258892   0.259509   0.000616912 6596     975      
 539.16  183     7650     0.258901   0.259509   0.00060794  6640     977      
 542.02  184     7700     0.258915   0.259509   0.000593942 6690     981      
 600.18  185     7771     0.258943   0.259504   0.000561502 6329     1002     
 602.48  186     7815     0.258949   0.259504   0.000554913 6373     1006     
 604.22  187     7850     0.258953   0.259504   0.000551593 6408     1007     
 606.85  188     7900     0.258956   0.259504   0.000548077 6458     1009     
 610.78  189     7957     0.258959   0.259504   0.000544909 6515     1027     
 613.47  190     8000     0.258965   0.259504   0.000538765 6558     1037     
 617.11  192     8063     0.258974   0.259504   0.000529636 6621     1041     
 619.62  193     8113     0.258975   0.259504   0.000528589 6671     1042     
 623.92  194     8181     0.25898    0.259504   0.000523326 6739     1052     
 624.99  194     8200     0.25898    0.259504   0.000523326 6758     1054     
 628.14  195     8250     0.258982   0.259504   0.000521246 6808     1061     
 630.96  196     8300     0.258991   0.259503   0.000512529 6858     1062     
 634.81  198     8369     0.258994   0.259503   0.000509555 6927     1070     
 636.87  198     8400     0.258994   0.259503   0.000509555 6958     1076     
 653.01  199     8450     0.258994   0.259503   0.000509552 6950     1079     
 655.93  200     8500     0.258994   0.259503   0.000509352 7000     1083     
 659.43  202     8563     0.258994   0.259503   0.000509246 7063     1087     
 662     203     8611     0.258994   0.259503   0.000509083 7111     1089     
 664.85  203     8650     0.258994   0.259503   0.000509083 7150     1106     
 667.57  204     8700     0.258996   0.259503   0.000506597 7200     1106     
 671.15  205     8755     0.259002   0.259503   0.000500696 7255     1116     
 675.44  206     8823     0.259008   0.259503   0.000494794 7323     1126     
 677.46  207     8863     0.259011   0.259503   0.000491345 7363     1127     
 679.55  208     8903     0.259012   0.259502   0.000490686 7403     1127     
 682.75  209     8957     0.259012   0.259502   0.000490297 7457     1130     
 685.8   210     9013     0.259012   0.259502   0.000490297 7513     1132     
 688.74  211     9065     0.259012   0.259502   0.000490296 7565     1134     
 707.12  212     9113     0.259012   0.259502   0.000490296 7543     1136     
 709.8   213     9161     0.259012   0.259502   0.000490279 7591     1137     
 712.86  214     9217     0.259012   0.259502   0.000490275 7647     1139     
 714.89  214     9250     0.259012   0.259502   0.000490275 7680     1148     
 717.99  215     9300     0.259013   0.259502   0.000489583 7730     1152     
 720.9   216     9350     0.259013   0.259502   0.000489547 7780     1154     
 724.29  217     9400     0.259013   0.259502   0.000489486 7830     1166     
 728.45  219     9475     0.259016   0.259502   0.0004858   7905     1170     
 730.11  219     9500     0.259016   0.259502   0.0004858   7930     1176     
 733     220     9550     0.259021   0.259501   0.000479798 7980     1178     
 736.17  221     9607     0.259034   0.2595     0.000465571 8037     1179     
 738.78  222     9655     0.259049   0.2595     0.00045103  8085     1181     
 741.99  224     9715     0.259059   0.2595     0.000440604 8145     1181     
 744.39  225     9755     0.259061   0.2595     0.000439254 8185     1183     
 746.79  226     9800     0.259062   0.2595     0.000438177 8230     1183     
 750.38  227     9850     0.259065   0.2595     0.000434401 8280     1193     
 772.23  228     9900     0.25907    0.2595     0.000429995 8109     1197     
 775.63  230     9961     0.259083   0.2595     0.000417091 8170     1197     
 777.9   231     10000    0.259083   0.259499   0.000416019 8209     1200     
 780.87  232     10050    0.259084   0.259498   0.000414768 8259     1202     
 786.93  233     10121    0.259089   0.259495   0.000406122 8330     1229     
 788.69  233     10150    0.259089   0.259495   0.000406122 8359     1231     
 791.61  234     10200    0.25909    0.259494   0.000403793 8409     1234     
 795.03  235     10255    0.25909    0.259494   0.000403793 8464     1238     
 798.53  236     10319    0.25909    0.259494   0.000403793 8528     1240     
 800.18  236     10350    0.25909    0.259494   0.000403793 8559     1240     
 803.76  237     10400    0.25909    0.259494   0.000403787 8609     1246     
 807.08  237     10450    0.25909    0.259494   0.000403787 8659     1259     
 811.97  238     10523    0.259093   0.259494   0.000400237 8732     1267     
 814.52  239     10567    0.259095   0.259494   0.000398248 8776     1267     
 817.03  239     10600    0.259095   0.259494   0.000398248 8809     1281     
 819.84  240     10650    0.259099   0.259494   0.000395113 8859     1281     
 844.78  241     10700    0.259105   0.259493   0.000388095 8844     1290     
 849.52  242     10763    0.259108   0.259493   0.000384795 8907     1306     
 851.73  243     10800    0.259108   0.259492   0.000384467 8944     1307     
 854.97  244     10850    0.259108   0.259492   0.000383927 8994     1315     
 857.74  245     10900    0.259109   0.259492   0.000383389 9044     1315     
 861.66  246     10955    0.25911    0.259492   0.000382336 9099     1329     
 864.15  247     11000    0.259113   0.259492   0.000378821 9144     1329     
 867.66  248     11050    0.259118   0.259492   0.00037411  9194     1335     
 870.85  249     11100    0.259123   0.259491   0.000368596 9244     1340     
 873.51  250     11150    0.259123   0.259491   0.000367978 9294     1340     
 877.78  252     11219    0.259124   0.259491   0.000367652 9363     1345     
 880.25  253     11263    0.259124   0.259491   0.000367389 9407     1345     
 882.36  254     11300    0.259125   0.259491   0.000366322 9444     1345     
 885.37  255     11350    0.259131   0.259491   0.000359586 9494     1347     
 888.2   256     11400    0.259133   0.259491   0.000357261 9544     1349     
 892.16  258     11465    0.259138   0.25949    0.000351744 9609     1351     
 896.17  259     11523    0.259138   0.25949    0.000351363 9667     1356     
*** Received SIGINT. User pressed control-C. ***

Terminating ...
 925.24  260     11575    0.259138   0.25949    0.000351363 9624     1356     

-------------------------------------------------------------------------------
 Time   |#Trial |#Backup |LBound    |UBound    |Precision  |#Alphas |#Beliefs  
-------------------------------------------------------------------------------
 950.95  260     11575    0.259138   0.25949    0.000351363 9624     1356     
-------------------------------------------------------------------------------

Writing out policy ...
  output file : ../../synthesis/experiments-beliefs/sarsop/output/drone-4-1-95.out

